fid,x,y,class,uid
396.0,764.002,242.84062,car,100.0
397.0,1560.704,794.5022,car,99.0
397.0,758.0196,242.13722,car,100.0
398.0,1560.3181,794.51324,car,99.0
398.0,752.01184,241.47757,car,100.0
399.0,1559.9324,794.52435,car,99.0
399.0,745.9803,240.86093,car,100.0
400.0,1559.5469,794.5354,car,99.0
400.0,740.6633,240.7388,car,100.0
401.0,1557.535,793.48645,car,99.0
401.0,735.1614,240.46794,car,100.0
402.0,1557.535,793.48645,car,99.0
402.0,729.38336,240.0849,car,100.0
403.0,1557.535,793.48645,car,99.0
403.0,723.60864,239.9546,car,100.0
404.0,1557.9198,793.4752,car,99.0
404.0,718.13245,239.97284,car,100.0
405.0,1558.6898,793.4528,car,99.0
405.0,712.58905,239.81169,car,100.0
406.0,1561.476,794.48004,car,99.0
406.0,707.16156,240.0744,car,100.0
407.0,1563.0211,794.43567,car,99.0
407.0,701.7896,240.33449,car,100.0
408.0,1564.9551,794.3801,car,99.0
408.0,696.4723,240.59189,car,100.0
409.0,1566.8917,794.3245,car,99.0
409.0,690.5925,240.62419,car,100.0
410.0,1568.8312,794.2688,car,99.0
410.0,684.7058,240.89494,car,100.0
411.0,1570.7733,794.213,car,99.0
411.0,678.68176,241.02061,car,100.0
412.0,1570.679,793.1037,car,99.0
412.0,673.132,241.42722,car,100.0
413.0,1570.585,791.996,car,99.0
413.0,667.5354,241.65736,car,100.0
414.0,1570.4908,790.88947,car,99.0
414.0,662.0205,242.29039,car,100.0
415.0,1571.1726,789.76105,car,99.0
415.0,656.3687,242.77747,car,100.0
416.0,1571.8536,788.63336,car,99.0
416.0,651.06024,243.5689,car,100.0
417.0,1574.5709,788.54987,car,99.0
417.0,645.2553,244.33722,car,100.0
418.0,1577.683,788.4542,car,99.0
418.0,639.333,245.3587,car,100.0
419.0,1580.8021,788.3584,car,99.0
419.0,633.6443,246.3097,car,100.0
420.0,1583.5371,788.27435,car,99.0
420.0,628.0075,247.45044,car,100.0
421.0,1585.8856,788.2022,car,99.0
421.0,622.41956,248.5813,car,100.0
422.0,1588.2382,788.12994,car,99.0
422.0,616.71173,249.56432,car,100.0
423.0,1590.2017,788.06964,car,99.0
423.0,611.1435,250.5085,car,100.0
424.0,1593.8529,789.07336,car,99.0
424.0,605.28644,251.5616,car,100.0
425.0,1597.1224,790.0926,car,99.0
425.0,599.72876,252.71268,car,100.0
426.0,1602.5042,792.177,car,99.0
426.0,593.96783,253.94089,car,100.0
427.0,1606.2043,793.19556,car,99.0
427.0,588.0783,255.41084,car,100.0
428.0,1610.319,794.2068,car,99.0
428.0,581.7743,256.65137,car,100.0
429.0,1613.5238,794.116,car,99.0
429.0,575.9088,258.12476,car,100.0
430.0,1618.8748,795.0986,car,99.0
430.0,569.99286,259.80756,car,100.0
431.0,1623.8485,796.0974,car,99.0
431.0,564.043,261.50516,car,100.0
432.0,1630.0648,797.06775,car,99.0
432.0,558.3586,263.29883,car,100.0
433.0,1637.6844,799.1547,car,99.0
433.0,553.01685,265.7148,car,100.0
434.0,1618.668,807.67175,car,99.0
434.0,547.35236,267.87073,car,100.0
435.0,1596.8195,815.0572,car,99.0
435.0,541.56354,270.0688,car,100.0
436.0,1571.7913,820.1518,car,99.0
436.0,535.88763,272.22644,car,100.0
437.0,530.4481,274.48438,car,100.0
438.0,524.8358,276.6173,car,100.0
439.0,519.2998,278.90527,car,100.0
440.0,513.94525,281.12848,car,100.0
441.0,508.38947,283.4196,car,100.0
442.0,502.7117,285.751,car,100.0
443.0,497.06464,288.06985,car,100.0
444.0,491.40677,290.57138,car,100.0
445.0,485.59625,292.94244,car,100.0
446.0,479.892,295.2747,car,100.0
447.0,474.146,297.61942,car,100.0
448.0,468.35934,299.97617,car,100.0
449.0,462.53516,301.80728,car,100.0
450.0,456.6546,304.01532,car,100.0
451.0,450.7407,306.23364,car,100.0
452.0,444.9187,308.2421,car,100.0
453.0,439.22348,310.38324,car,100.0
454.0,433.3817,312.926,car,100.0
455.0,427.69772,315.23572,car,100.0
456.0,422.06564,317.8766,car,100.0
457.0,416.39758,320.70227,car,100.0
458.0,410.75732,323.6906,car,100.0
459.0,405.3474,326.9485,car,100.0
460.0,400.01398,330.17792,car,100.0
461.0,394.6879,333.2262,car,100.0
462.0,389.43896,336.5991,car,100.0
463.0,384.5265,340.0344,car,100.0
464.0,379.48328,343.33618,car,100.0
465.0,374.43152,346.99707,car,100.0
466.0,369.5679,350.77588,car,100.0
466.0,1531.7269,846.1001,car,101.0
467.0,364.70514,354.37766,car,100.0
467.0,1538.3478,846.03326,car,101.0
468.0,359.66034,357.68005,car,100.0
468.0,1540.3013,846.01355,car,101.0
469.0,354.8157,360.91537,car,100.0
469.0,1541.0834,846.0057,car,101.0
470.0,349.75125,363.67798,car,100.0
470.0,1541.866,845.9978,car,101.0
471.0,344.8802,366.55566,car,100.0
471.0,1543.4326,845.982,car,101.0
472.0,340.03403,369.24115,car,100.0
473.0,1549.192,827.4291,car,99.0
473.0,335.13446,371.94162,car,100.0
473.0,1543.4326,845.982,car,101.0
474.0,1524.8064,833.5283,car,99.0
474.0,330.46454,374.92874,car,100.0
475.0,1525.1903,833.52264,car,99.0
475.0,326.0339,378.01956,car,100.0
476.0,1526.3428,833.5057,car,99.0
476.0,321.45557,380.79202,car,100.0
477.0,1529.8744,834.59784,car,99.0
477.0,316.92294,383.7315,car,100.0
478.0,1531.8036,834.5702,car,99.0
478.0,312.6346,387.14417,car,100.0
479.0,1532.5059,833.4148,car,99.0
479.0,308.33875,390.56284,car,100.0
480.0,1531.2098,831.1488,car,99.0
480.0,304.03537,393.98746,car,100.0
481.0,1529.534,828.8969,car,99.0
481.0,299.8847,397.5541,car,100.0
482.0,1525.5013,825.56177,car,99.0
482.0,295.94373,400.87207,car,100.0
483.0,1521.1152,822.25604,car,99.0
483.0,291.96304,404.01822,car,100.0
484.0,1518.3345,820.06256,car,99.0
484.0,287.8796,407.38943,car,100.0
485.0,1515.5662,817.87897,car,99.0
485.0,284.11618,411.6207,car,100.0
486.0,1512.8105,815.70526,car,99.0
486.0,280.3835,416.24753,car,100.0
487.0,1513.1873,815.6972,car,99.0
487.0,276.61035,421.30417,car,100.0
488.0,1514.7528,816.77893,car,99.0
488.0,272.86667,426.38696,car,100.0
489.0,1515.5662,817.87897,car,99.0
489.0,269.4237,431.01456,car,100.0
490.0,1517.5762,820.0775,car,99.0
490.0,265.76022,435.13193,car,100.0
491.0,1520.7966,823.3883,car,99.0
491.0,262.05527,439.07584,car,100.0
492.0,1522.0641,825.6225,car,99.0
492.0,258.45862,443.0019,car,100.0
493.0,1523.3359,827.8643,car,99.0
493.0,254.82549,446.7473,car,100.0
494.0,1526.2113,831.2267,car,99.0
494.0,251.19255,450.71243,car,100.0
495.0,1528.7183,834.6144,car,99.0
495.0,247.54054,454.6984,car,100.0
496.0,1531.626,838.0161,car,99.0
496.0,243.98262,458.4615,car,100.0
497.0,1534.551,841.4379,car,99.0
497.0,240.57343,461.77017,car,100.0
498.0,1535.8617,843.7375,car,99.0
498.0,237.41751,465.22803,car,100.0
499.0,1535.5449,844.90045,car,99.0
499.0,234.55429,468.3996,car,100.0
500.0,1535.6177,846.06085,car,99.0
500.0,232.32314,471.61942,car,100.0
501.0,1534.06,846.07654,car,99.0
501.0,230.43187,475.6337,car,100.0
502.0,1532.5042,846.0922,car,99.0
502.0,228.69115,480.74802,car,100.0
503.0,1530.9501,846.1079,car,99.0
503.0,227.25662,486.06793,car,100.0
504.0,1529.3978,846.1236,car,99.0
504.0,225.86546,491.45035,car,100.0
505.0,1529.0782,847.2866,car,99.0
505.0,224.44652,496.68344,car,100.0
506.0,1527.982,848.4579,car,99.0
506.0,223.12,501.25424,car,100.0
507.0,1525.2692,848.483,car,99.0
507.0,221.82611,505.1522,car,100.0
508.0,1522.5618,848.508,car,99.0
508.0,220.45801,509.34674,car,100.0
509.0,1519.8596,848.53296,car,99.0
509.0,219.01305,513.8471,car,100.0
510.0,1515.5653,847.41724,car,99.0
510.0,217.48428,518.417,car,100.0
511.0,1511.6726,846.3025,car,99.0
511.0,216.00491,523.0234,car,100.0
512.0,1510.9631,847.46173,car,99.0
512.0,214.50806,527.68427,car,100.0
513.0,1510.253,848.6217,car,99.0
513.0,213.05684,531.8709,car,100.0
514.0,1509.5426,849.78265,car,99.0
514.0,211.59216,536.3606,car,100.0
515.0,1509.2144,850.9411,car,99.0
515.0,210.11098,540.90094,car,100.0
516.0,1510.0919,853.25037,car,99.0
516.0,208.61299,545.49274,car,100.0
517.0,1508.9956,854.4185,car,99.0
517.0,207.167,550.1209,car,100.0
518.0,1507.899,855.58734,car,99.0
518.0,205.56458,555.108,car,100.0
519.0,1506.8018,856.75653,car,99.0
519.0,204.01537,559.58594,car,100.0
520.0,1505.7041,857.9264,car,99.0
520.0,202.58955,564.081,car,100.0
521.0,1503.4048,857.93976,car,99.0
521.0,201.07774,568.6408,car,100.0
522.0,1501.4916,857.95087,car,99.0
522.0,199.54935,573.2506,car,100.0
523.0,1499.1993,857.9642,car,99.0
523.0,198.06657,578.47925,car,100.0
524.0,1496.9111,857.9775,car,99.0
524.0,196.47331,584.9769,car,100.0
525.0,1496.1956,859.142,car,99.0
525.0,194.77003,592.2024,car,100.0
526.0,1495.4794,860.3073,car,99.0
526.0,193.10805,599.54675,car,100.0
527.0,1494.7628,861.4736,car,99.0
527.0,191.42976,606.39813,car,100.0
528.0,1494.4269,862.63904,car,99.0
528.0,189.90312,612.05756,car,100.0
529.0,1494.0907,863.8058,car,99.0
529.0,188.46513,616.48505,car,100.0
530.0,1492.5657,863.81134,car,99.0
530.0,187.11551,619.96405,car,100.0
531.0,1492.6099,864.9775,car,99.0
531.0,185.66103,624.14075,car,100.0
532.0,1492.6539,866.1449,car,99.0
532.0,184.06343,630.038,car,100.0
533.0,1492.3164,867.315,car,99.0
533.0,182.41975,636.69727,car,100.0
534.0,1491.9784,868.486,car,99.0
534.0,180.8257,643.45,car,100.0
535.0,1491.2583,869.65906,car,99.0
535.0,179.19221,650.6644,car,100.0
536.0,1488.969,869.6624,car,99.0
536.0,177.66545,656.5571,car,100.0
537.0,1488.248,870.8353,car,99.0
537.0,176.33331,661.05615,car,100.0
538.0,1487.9078,872.00867,car,99.0
538.0,174.98787,665.60004,car,100.0
539.0,1487.5675,873.1834,car,99.0
539.0,173.46748,672.0552,car,100.0
540.0,1487.2264,874.35913,car,99.0
540.0,171.74977,679.00714,car,100.0
541.0,1488.4554,876.71686,car,99.0
541.0,170.04633,686.8283,car,100.0
542.0,1488.1141,877.8971,car,99.0
542.0,168.31195,694.7913,car,100.0
543.0,1487.7728,879.07874,car,99.0
543.0,166.72717,702.47943,car,100.0
544.0,1487.4308,880.2614,car,99.0
544.0,163.48419,766.5135,car,100.0
545.0,1487.0887,881.44543,car,99.0
545.0,160.34464,839.6484,car,100.0
546.0,1485.557,881.441,car,99.0
546.0,156.9493,923.97046,car,100.0
547.0,1485.5969,882.62683,car,99.0
548.0,1485.6366,883.81415,car,99.0
549.0,1485.6765,885.0032,car,99.0
550.0,1485.7163,886.19354,car,99.0
551.0,1487.3346,888.588,car,99.0
552.0,1487.3755,889.7839,car,99.0
553.0,1487.4169,890.98145,car,99.0
554.0,1487.8435,892.1831,car,99.0
555.0,1489.8588,894.6017,car,99.0
556.0,1490.2887,895.8097,car,99.0
557.0,1492.7028,898.24603,car,99.0
558.0,1495.1278,900.6933,car,99.0
559.0,1497.1726,903.14685,car,99.0
560.0,1497.6116,904.3706,car,99.0
561.0,1498.0515,905.5966,car,99.0
562.0,1496.487,905.578,car,99.0
563.0,1495.315,905.5641,car,99.0
564.0,1496.1438,906.7956,car,99.0
565.0,1496.9741,908.0293,car,99.0
566.0,1497.8062,909.26556,car,99.0
566.0,1727.2546,1372.2623,car,102.0
567.0,1499.0322,910.5094,car,99.0
567.0,1721.1527,1359.3092,car,102.0
568.0,1500.2612,911.75616,car,99.0
568.0,1718.9512,1355.0002,car,102.0
569.0,1499.4749,911.74506,car,99.0
569.0,1715.0886,1350.4375,car,102.0
570.0,1498.6891,911.73395,car,99.0
570.0,1709.337,1343.6427,car,102.0
571.0,1497.9038,911.7228,car,99.0
571.0,1706.6324,1339.3228,car,102.0
572.0,1497.1189,911.7117,car,99.0
572.0,1703.9414,1335.0243,car,102.0
573.0,1495.9424,911.695,car,99.0
573.0,1699.3834,1328.5309,car,102.0
574.0,1495.1587,911.6839,car,99.0
574.0,1697.8171,1324.4567,car,102.0
575.0,1494.767,911.6784,car,99.0
575.0,1697.5806,1322.5104,car,102.0
576.0,1495.5979,912.91956,car,99.0
576.0,1696.801,1320.4838,car,102.0
577.0,1496.0376,914.15704,car,99.0
577.0,1693.6202,1316.1935,car,102.0
578.0,1497.2643,915.40894,car,99.0
578.0,1692.8477,1314.1809,car,102.0
579.0,1498.4935,916.6634,car,99.0
579.0,1691.5364,1312.0903,car,102.0
580.0,1499.7256,917.9209,car,99.0
580.0,1690.7677,1310.0867,car,102.0
581.0,1499.3313,917.9144,car,99.0
581.0,1690.0005,1308.0869,car,102.0
582.0,1500.9604,919.18115,car,99.0
582.0,1692.1562,1308.4117,car,102.0
583.0,1502.198,920.4441,car,99.0
583.0,1691.3877,1306.4143,car,102.0
584.0,1503.0422,921.70294,car,99.0
584.0,1689.3186,1302.3525,car,102.0
585.0,1503.8878,922.964,car,99.0
585.0,1685.9651,1296.255,car,102.0
586.0,1505.1327,924.2352,car,99.0
586.0,1681.8844,1288.2422,car,102.0
587.0,1504.3383,924.22034,car,99.0
587.0,1677.8405,1280.3014,car,102.0
588.0,1503.5444,924.20544,car,99.0
588.0,1677.1997,1274.7233,car,102.0
589.0,1502.7511,924.19055,car,99.0
589.0,1676.5621,1269.1732,car,102.0
590.0,1501.9583,924.17566,car,99.0
590.0,1674.8804,1263.5089,car,102.0
591.0,1501.5619,924.1682,car,99.0
591.0,1674.4614,1259.8447,car,102.0
592.0,1501.5619,924.1682,car,99.0
592.0,153.39426,1023.7919,car,100.0
592.0,1671.7522,1254.0947,car,102.0
593.0,1501.5619,924.1682,car,99.0
593.0,149.53027,1140.9255,car,100.0
593.0,1668.5424,1248.314,car,102.0
594.0,1501.9583,924.17566,car,99.0
594.0,150.16177,1138.1139,car,100.0
594.0,1667.1033,1244.5713,car,102.0
595.0,1502.3546,924.1831,car,99.0
595.0,151.00357,1133.4131,car,100.0
595.0,1663.4122,1238.7883,car,102.0
596.0,1502.3546,924.1831,car,99.0
596.0,152.08508,1128.7914,car,100.0
596.0,1657.5104,1231.0137,car,102.0
597.0,1502.3546,924.1831,car,99.0
597.0,153.24477,1122.3087,car,100.0
597.0,1651.6682,1223.3177,car,102.0
598.0,1501.9583,924.17566,car,99.0
598.0,154.47612,1114.0219,car,100.0
598.0,1645.3812,1215.6384,car,102.0
599.0,1501.9583,924.17566,car,99.0
599.0,155.9726,1102.1931,car,100.0
599.0,1639.1599,1208.0392,car,102.0
600.0,1501.9583,924.17566,car,99.0
600.0,157.32193,1090.5627,car,100.0
600.0,1635.6539,1202.521,car,102.0
601.0,1501.9583,924.17566,car,99.0
601.0,158.40918,1079.1102,car,100.0
601.0,1632.6671,1197.0978,car,102.0
602.0,1501.9583,924.17566,car,99.0
602.0,159.35858,1067.8536,car,100.0
602.0,1631.839,1193.6327,car,102.0
603.0,1502.3546,924.1831,car,99.0
603.0,160.22005,1058.5022,car,100.0
603.0,1631.5067,1190.2351,car,102.0
604.0,1502.3546,924.1831,car,99.0
604.0,160.88322,1050.9547,car,100.0
604.0,1631.6678,1186.9031,car,102.0
605.0,1502.7511,924.19055,car,99.0
605.0,161.50415,1044.3313,car,100.0
605.0,1633.4714,1185.4307,car,102.0
606.0,1503.1478,924.198,car,99.0
606.0,162.19986,1038.6155,car,100.0
606.0,1635.2744,1183.9584,car,102.0
607.0,1503.5444,924.20544,car,99.0
607.0,163.053,1034.6088,car,100.0
607.0,1636.0914,1182.3792,car,102.0
608.0,1503.9413,924.2129,car,99.0
608.0,164.18094,1032.2892,car,100.0
608.0,1635.2618,1178.9591,car,102.0
609.0,1504.3383,924.22034,car,99.0
609.0,165.6188,1030.8258,car,100.0
609.0,1634.4347,1175.5509,car,102.0
610.0,1504.3383,924.22034,car,99.0
610.0,167.14069,1030.1871,car,100.0
610.0,1633.6108,1172.155,car,102.0
611.0,1503.0948,922.9495,car,99.0
611.0,168.54872,1029.5348,car,100.0
611.0,1634.424,1170.5903,car,102.0
612.0,1502.2501,921.6888,car,99.0
612.0,169.89735,1027.2509,car,100.0
612.0,1633.6016,1167.2104,car,102.0
613.0,1501.407,920.43036,car,99.0
613.0,170.80981,1024.1176,car,100.0
613.0,1633.9243,1165.6008,car,102.0
614.0,1500.9604,919.18115,car,99.0
614.0,171.25986,1020.9492,car,100.0
614.0,1632.1306,1162.1387,car,102.0
615.0,1500.5146,917.9339,car,99.0
615.0,171.5933,1017.78534,car,100.0
615.0,1630.344,1158.6907,car,102.0
616.0,1501.699,917.95337,car,99.0
616.0,171.97632,1013.0601,car,100.0
616.0,1629.0499,1155.3058,car,102.0
617.0,1502.4891,917.9664,car,99.0
617.0,172.24278,1008.36255,car,100.0
617.0,1628.2444,1151.9816,car,102.0
618.0,1503.2797,917.9794,car,99.0
618.0,172.39417,1003.6935,car,100.0
618.0,1625.836,1146.9,car,102.0
619.0,1502.4368,916.7265,car,99.0
619.0,172.65671,999.0746,car,100.0
619.0,1625.0399,1143.6064,car,102.0
620.0,1501.5958,915.4762,car,99.0
620.0,172.80508,994.48395,car,100.0
620.0,1624.2465,1140.3242,car,102.0
621.0,1500.3623,914.2222,car,99.0
621.0,172.79163,991.4355,car,100.0
621.0,1622.4984,1136.9639,car,102.0
622.0,1499.1318,912.97125,car,99.0
622.0,172.50635,989.8941,car,100.0
622.0,1620.2802,1133.573,car,102.0
623.0,1497.9038,911.7228,car,99.0
623.0,172.12222,991.37775,car,100.0
623.0,1620.1282,1131.9712,car,102.0
624.0,1498.2964,911.72833,car,99.0
624.0,171.71185,993.62445,car,100.0
624.0,1619.9761,1130.3715,car,102.0
625.0,1498.6891,911.73395,car,99.0
625.0,171.4118,995.8894,car,100.0
625.0,1617.7721,1127.0084,car,102.0
626.0,1497.8549,910.4933,car,99.0
626.0,171.3348,998.18384,car,100.0
626.0,1614.4845,1121.992,car,102.0
627.0,1497.4142,909.2604,car,99.0
627.0,171.31819,1002.0401,car,100.0
627.0,1613.2479,1118.7485,car,102.0
628.0,1495.7529,906.7908,car,99.0
628.0,171.49187,1003.6076,car,100.0
628.0,1612.4865,1115.558,car,102.0
629.0,1493.7078,904.326,car,99.0
629.0,181.19496,974.8676,car,100.0
629.0,1609.7076,1110.6536,car,102.0
630.0,1491.6714,901.8716,car,99.0
630.0,190.84409,946.60913,car,100.0
630.0,1606.9462,1105.7799,car,102.0
631.0,1489.6433,899.4272,car,99.0
631.0,217.8124,865.4063,car,100.0
631.0,1605.7358,1102.5986,car,102.0
632.0,1487.2372,896.9895,car,99.0
632.0,1604.53,1099.4292,car,102.0
633.0,1484.8414,894.56244,car,99.0
633.0,1602.8651,1096.2346,car,102.0
634.0,1482.8401,892.14844,car,99.0
634.0,1603.1925,1094.7335,car,102.0
635.0,1480.847,889.74445,car,99.0
635.0,1603.0566,1093.1979,car,102.0
636.0,1478.4802,887.34827,car,99.0
636.0,1602.9213,1091.6649,car,102.0
637.0,1476.5044,884.9641,car,99.0
637.0,1602.786,1090.134,car,102.0
638.0,1476.0901,883.7778,car,99.0
638.0,1602.651,1088.6056,car,102.0
639.0,1475.6766,882.59344,car,99.0
639.0,1600.5386,1085.4158,car,102.0
640.0,1473.7133,880.22736,car,99.0
640.0,1601.326,1083.9647,car,102.0
641.0,1473.6818,879.05,car,99.0
641.0,1602.1125,1082.5146,car,102.0
642.0,1473.6499,877.87396,car,99.0
642.0,1602.8986,1081.0662,car,102.0
643.0,1471.6975,875.5254,car,99.0
643.0,1603.6837,1079.6185,car,102.0
644.0,1469.7529,873.1862,car,99.0
644.0,1604.4683,1078.1722,car,102.0
645.0,1469.7238,872.0195,car,99.0
645.0,1604.7925,1076.6941,car,102.0
646.0,1468.1637,869.693,car,99.0
646.0,1605.1161,1075.2173,car,102.0
647.0,1466.6093,867.3752,car,99.0
647.0,1603.01,1072.0741,car,102.0
648.0,1465.4342,865.06476,car,99.0
648.0,1598.9558,1067.3214,car,102.0
649.0,1463.1207,861.6164,car,99.0
649.0,1597.3298,1064.2441,car,102.0
650.0,1460.4491,858.1892,car,99.0
650.0,1596.164,1061.2097,car,102.0
651.0,1457.7928,854.782,car,99.0
651.0,1595.0024,1058.1863,car,102.0
652.0,1455.1521,851.3944,car,99.0
652.0,1594.2966,1055.203,car,102.0
652.0,195.30307,890.11487,car,103.0
653.0,1452.5267,848.02655,car,99.0
653.0,1595.0739,1053.7882,car,102.0
653.0,195.44589,878.89874,car,103.0
654.0,1449.9163,844.67786,car,99.0
654.0,1593.468,1050.7614,car,102.0
654.0,196.21164,875.21796,car,103.0
655.0,1446.2167,840.24585,car,99.0
655.0,1591.8683,1047.7461,car,102.0
655.0,197.89511,871.55994,car,103.0
656.0,1444.3658,836.9321,car,99.0
656.0,1587.9146,1043.1505,car,102.0
656.0,199.7747,867.9203,car,103.0
657.0,1442.1636,833.64075,car,99.0
657.0,217.8124,865.4063,car,100.0
657.0,1585.8882,1040.14,car,102.0
657.0,201.95226,864.2966,car,103.0
658.0,1441.4219,831.44495,car,99.0
658.0,1584.3157,1037.1686,car,102.0
658.0,204.32256,861.28424,car,103.0
659.0,1440.323,829.2617,car,99.0
659.0,1584.6432,1035.7522,car,102.0
659.0,206.07248,857.6934,car,103.0
660.0,1439.2279,827.08594,car,99.0
660.0,1584.5255,1034.3115,car,102.0
660.0,207.09871,854.13074,car,103.0
661.0,1437.421,824.9306,car,99.0
661.0,1584.408,1032.8729,car,102.0
661.0,208.22084,851.1739,car,103.0
662.0,1434.5458,821.7166,car,99.0
662.0,1584.291,1031.4368,car,102.0
662.0,209.43958,848.22894,car,103.0
663.0,1430.2662,817.47095,car,99.0
663.0,1584.1741,1030.0024,car,102.0
663.0,210.75256,844.7154,car,103.0
664.0,1425.6694,813.26794,car,99.0
664.0,1582.1711,1027.0425,car,102.0
664.0,212.15694,840.64374,car,103.0
665.0,1421.4615,809.09186,car,99.0
665.0,1580.6177,1024.119,car,102.0
665.0,213.75418,836.5939,car,103.0
666.0,1417.2877,804.9496,car,99.0
666.0,1579.5101,1021.23016,car,102.0
666.0,215.2358,832.0066,car,103.0
667.0,1414.5259,801.8552,car,99.0
667.0,1580.2767,1019.859,car,102.0
667.0,216.60547,827.4578,car,103.0
668.0,1411.7802,798.77875,car,99.0
668.0,1581.043,1018.489,car,102.0
668.0,218.05843,822.38556,car,103.0
669.0,1411.1069,796.7038,car,99.0
669.0,1581.8088,1017.1204,car,102.0
669.0,219.59122,816.8048,car,103.0
670.0,1410.0917,794.64545,car,99.0
670.0,1582.1339,1015.73016,car,102.0
670.0,221.10896,811.27905,car,103.0
671.0,1409.4229,792.5829,car,99.0
671.0,1582.4591,1014.34174,car,102.0
671.0,222.7379,807.4163,car,103.0
672.0,1407.7388,789.5228,car,99.0
672.0,1579.0502,1009.97003,car,102.0
672.0,224.35707,803.577,car,103.0
673.0,1405.7217,786.4892,car,99.0
673.0,1576.0991,1005.6477,car,102.0
673.0,225.98837,800.82416,car,103.0
674.0,1403.3751,783.4831,car,99.0
674.0,1573.1665,1001.35223,car,102.0
674.0,227.71268,798.076,car,103.0
675.0,1401.38,780.4812,car,99.0
675.0,1568.4219,995.6283,car,102.0
675.0,229.24611,795.8758,car,103.0
676.0,1398.0616,776.5281,car,99.0
676.0,1565.5349,991.396,car,102.0
676.0,230.73436,792.1067,car,103.0
677.0,1394.7675,772.60394,car,99.0
677.0,1564.0485,988.6068,car,102.0
677.0,232.19896,787.8408,car,103.0
678.0,1391.8315,768.6952,car,99.0
678.0,1562.1404,985.81085,car,102.0
678.0,233.7204,782.5709,car,103.0
679.0,1387.6099,763.8726,car,99.0
679.0,1562.0426,984.45135,car,102.0
679.0,235.12975,777.35736,car,103.0
680.0,1383.0974,759.10913,car,99.0
680.0,1561.5184,983.07684,car,102.0
680.0,236.70338,771.67706,car,103.0
681.0,1379.9119,755.3127,car,99.0
681.0,1560.9955,981.70496,car,102.0
681.0,238.35762,766.04846,car,103.0
682.0,1376.4226,751.559,car,99.0
682.0,1560.8988,980.35175,car,102.0
682.0,239.97638,759.9867,car,103.0
683.0,1373.2843,747.8175,car,99.0
683.0,1559.007,977.58704,car,102.0
683.0,241.44298,755.4636,car,103.0
684.0,1370.1683,744.10266,car,99.0
684.0,1557.5463,974.8492,car,102.0
684.0,242.93819,751.9402,car,103.0
685.0,1366.753,740.4312,car,99.0
685.0,1556.5135,972.1367,car,102.0
685.0,244.52061,748.4287,car,103.0
686.0,1361.1985,735.0005,car,99.0
686.0,1555.9058,969.44806,car,102.0
686.0,245.99847,744.9455,car,103.0
687.0,1355.7069,729.6314,car,99.0
687.0,1552.1772,964.0135,car,102.0
687.0,247.70448,742.41003,car,103.0
688.0,1349.963,724.3411,car,99.0
688.0,1550.2362,959.99243,car,102.0
688.0,249.4294,738.4632,car,103.0
689.0,1344.5966,719.0926,car,99.0
689.0,1546.1395,954.61993,car,102.0
689.0,251.18921,733.6021,car,103.0
690.0,1338.72,713.0234,car,99.0
690.0,1542.0765,949.2917,car,102.0
690.0,252.81367,728.33234,car,103.0
691.0,1334.6558,708.72974,car,99.0
691.0,1537.6364,943.9971,car,102.0
691.0,254.51674,723.1041,car,103.0
692.0,1329.766,703.6322,car,99.0
692.0,1536.6603,941.3972,car,102.0
692.0,256.01535,717.9461,car,103.0
693.0,1324.9285,698.5892,car,99.0
693.0,1533.9761,937.48505,car,102.0
693.0,257.40558,712.8488,car,103.0
694.0,1319.8422,693.62164,car,99.0
694.0,1533.0107,934.9082,car,102.0
694.0,258.99716,708.21985,car,103.0
695.0,1317.0798,690.29614,car,99.0
695.0,1533.7513,933.6498,car,102.0
695.0,260.6976,704.05475,car,103.0
